label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
understood,0.2083335965871811,0.9432849287986755,-5.285131123855535e-07,0.20717085897922516,0.8291459083557129,-0.005544761661440134,0.2342953085899353,0.728963315486908,-0.011416556313633919,0.2698381841182709,0.6513922214508057,-0.01746797375380993,0.28360798954963684,0.5902517437934875,-0.020263968035578728,0.32184624671936035,0.7602761387825012,-0.0017886731075122952,0.3727036714553833,0.7201915979385376,-0.004609678406268358,0.34753867983818054,0.7300412654876709,-0.007698297034949064,0.32102489471435547,0.7488945722579956,-0.009066722355782986,0.3525022268295288,0.8146763443946838,-0.0004650950722862035,0.3882027566432953,0.7653297185897827,0.005022975150495768,0.3648713529109955,0.7699032425880432,0.00669468380510807,0.3429190516471863,0.789451003074646,0.004330023657530546,0.369566947221756,0.8657394051551819,0.0006492804968729615,0.3986808657646179,0.8156505227088928,0.007551272865384817,0.3804636001586914,0.818656861782074,0.01380109041929245,0.3590885102748871,0.8375211954116821,0.014096076600253582,0.38022223114967346,0.9102689623832703,0.0014526954619213939,0.40382128953933716,0.8652492761611938,0.01036093756556511,0.3857426941394806,0.8655465841293335,0.020926514640450478,0.3684196472167969,0.8818155527114868,0.02716265618801117
understood,0.21273136138916016,0.9016960859298706,-3.9866631595941726e-07,0.20609870553016663,0.7826752066612244,-0.010043344460427761,0.23524236679077148,0.6748279929161072,-0.017269985750317574,0.27038031816482544,0.5911634564399719,-0.023005792871117592,0.2801719903945923,0.5258573293685913,-0.025658471509814262,0.3404466509819031,0.6916414499282837,0.0015968133229762316,0.371208131313324,0.6750944256782532,0.0034590340219438076,0.341778039932251,0.6898481249809265,-0.0010377690196037292,0.31719714403152466,0.7044273018836975,-0.005682815331965685,0.3698945641517639,0.7542005777359009,0.0054054358042776585,0.38259395956993103,0.7241891026496887,0.016995418816804886,0.35767218470573425,0.7333964109420776,0.017459772527217865,0.33729952573776245,0.7530045509338379,0.012397087179124355,0.3815501928329468,0.816842794418335,0.00889403373003006,0.38966524600982666,0.7829506993293762,0.018801407888531685,0.36943572759628296,0.790590226650238,0.024465711787343025,0.34734439849853516,0.8096481561660767,0.023319020867347717,0.38823968172073364,0.8731576204299927,0.011595066636800766,0.393999308347702,0.8372066020965576,0.020211027935147285,0.37376418709754944,0.8429362773895264,0.03031296655535698,0.35695862770080566,0.8595646023750305,0.03632287308573723
understood,0.2153424471616745,0.85243821144104,-4.2546062672954577e-07,0.21686911582946777,0.7274720072746277,-0.001236817566677928,0.24743743240833282,0.624038815498352,-0.004278835374861956,0.28012698888778687,0.5436075925827026,-0.007573543582111597,0.28690940141677856,0.479773610830307,-0.008668934926390648,0.35805901885032654,0.6383345127105713,0.013353408314287663,0.3748968243598938,0.6456056833267212,0.02138601802289486,0.34733903408050537,0.6647452116012573,0.018129494041204453,0.32683518528938293,0.6743307709693909,0.012907291762530804,0.3845843970775604,0.7037423253059387,0.013262685388326645,0.38622400164604187,0.6976178884506226,0.03067169524729252,0.3605613112449646,0.7087457180023193,0.03037516213953495,0.33849138021469116,0.7237726449966431,0.023890430107712746,0.3910905718803406,0.7689250707626343,0.014039294794201851,0.3874623775482178,0.7565697431564331,0.030681727454066277,0.366202175617218,0.7643897533416748,0.036117538809776306,0.3432847857475281,0.7777285575866699,0.03349563479423523,0.3903035521507263,0.8244355320930481,0.014272540807723999,0.3854130506515503,0.8097133040428162,0.02983483485877514,0.3633069694042206,0.8144740462303162,0.041800059378147125,0.34479987621307373,0.8239645957946777,0.048085786402225494
understood,0.27021676301956177,0.7344046831130981,-5.928598625359882e-07,0.27631860971450806,0.6301659345626831,-0.010636742226779461,0.31070786714553833,0.5467901229858398,-0.02162727527320385,0.3437753915786743,0.4793015122413635,-0.030587131157517433,0.35282647609710693,0.4184468984603882,-0.03756030648946762,0.4164401888847351,0.5750129818916321,-0.014813189394772053,0.4214189946651459,0.5993490219116211,-0.016487354412674904,0.3955540955066681,0.6156615614891052,-0.02266828529536724,0.3757544457912445,0.619414746761322,-0.029447438195347786,0.4355025291442871,0.6414607167243958,-0.014890408143401146,0.42746788263320923,0.6524497866630554,-0.0062064784578979015,0.4016244113445282,0.6620122194290161,-0.006845545955002308,0.3800399601459503,0.6686599254608154,-0.013346570543944836,0.43598634004592896,0.7065011858940125,-0.014081173576414585,0.4221440255641937,0.7091366052627563,-0.005884856916964054,0.4003664553165436,0.7140656113624573,-0.0010778079740703106,0.3783506751060486,0.7177714109420776,-0.003729874035343528,0.42758649587631226,0.7625224590301514,-0.014683890156447887,0.41410741209983826,0.7644789814949036,-0.008461469784379005,0.39228954911231995,0.7649558186531067,-0.0006557172164320946,0.37390953302383423,0.7640857696533203,0.0033830422908067703
understood,0.23102205991744995,0.7731149792671204,-3.6653810298048484e-07,0.26769524812698364,0.6450509428977966,-0.0003421663714107126,0.30912235379219055,0.5579352378845215,-0.005999247543513775,0.34136128425598145,0.4885692298412323,-0.012582928873598576,0.3502359390258789,0.4248429238796234,-0.018323667347431183,0.4113822877407074,0.5798604488372803,0.007987994700670242,0.4155401587486267,0.6216898560523987,0.011228042654693127,0.3870793581008911,0.6341865062713623,0.002738378942012787,0.36626625061035156,0.623918354511261,-0.00685628829523921,0.4280182421207428,0.6414836049079895,0.0051046996377408504,0.42449846863746643,0.6705338954925537,0.01813242770731449,0.39846038818359375,0.6771134734153748,0.013452243991196156,0.37470483779907227,0.6751627922058105,0.0028819898143410683,0.42797917127609253,0.7053497433662415,0.003628555918112397,0.4172598719596863,0.7242993712425232,0.019355550408363342,0.39471328258514404,0.7270500659942627,0.024292703717947006,0.37083348631858826,0.7237182855606079,0.020174847915768623,0.4191286861896515,0.7606350779533386,0.0011153569212183356,0.41074150800704956,0.7689728140830994,0.015435604378581047,0.3862852156162262,0.7686061263084412,0.026669936254620552,0.36569783091545105,0.7639539837837219,0.03190350532531738
understood,0.2659582197666168,0.7405534386634827,-4.3245191250207426e-07,0.28800249099731445,0.6259168982505798,-0.002718118019402027,0.32419338822364807,0.5411863327026367,-0.010672226548194885,0.35861384868621826,0.4713320732116699,-0.018257413059473038,0.36699962615966797,0.4102265536785126,-0.0241793654859066,0.42862850427627563,0.5719457864761353,-0.003201039507985115,0.4342343807220459,0.5987778902053833,0.0014690625248476863,0.4064404368400574,0.6130915284156799,-0.0016497562173753977,0.3858955502510071,0.6133584380149841,-0.006903305649757385,0.44435515999794006,0.637173056602478,-0.004510114435106516,0.4371413588523865,0.6516842246055603,0.011466676369309425,0.41031646728515625,0.6576299667358398,0.012621474452316761,0.3885226845741272,0.6610510349273682,0.0059439255855977535,0.4417194724082947,0.7018839716911316,-0.004162705037742853,0.4296950697898865,0.703789472579956,0.01188675593584776,0.40752217173576355,0.7075371742248535,0.018836280331015587,0.38542690873146057,0.7102686166763306,0.01608332246541977,0.43212658166885376,0.757466733455658,-0.004602015949785709,0.4212980568408966,0.7532004117965698,0.009383518248796463,0.39900991320610046,0.7513173818588257,0.020597847178578377,0.38010019063949585,0.749542772769928,0.0258481502532959
understood,0.2751918137073517,0.7221363186836243,-4.5209159793557774e-07,0.2952954173088074,0.6125600337982178,-0.006943907123059034,0.3334420323371887,0.5299906730651855,-0.016139350831508636,0.36783087253570557,0.46247416734695435,-0.02470581978559494,0.37670356035232544,0.4015599191188812,-0.03156264126300812,0.4371165335178375,0.5674750804901123,-0.00490571279078722,0.4404275715351105,0.5959036946296692,-0.005428011994808912,0.4137347638607025,0.6080518960952759,-0.012563091702759266,0.39430493116378784,0.6064170598983765,-0.020227165892720222,0.45125260949134827,0.6341938972473145,-0.006167265120893717,0.44270873069763184,0.6468656659126282,0.0036061336286365986,0.41730797290802,0.6521531343460083,0.0019042821368202567,0.3961564600467682,0.6536694169044495,-0.0057428632862865925,0.4476913809776306,0.6978146433830261,-0.00681608309969306,0.4361153841018677,0.6997063159942627,0.002608369803056121,0.41503217816352844,0.7024294137954712,0.007802607025951147,0.3933436870574951,0.7026950120925903,0.005398269277065992,0.4363539218902588,0.7511045336723328,-0.008623405359685421,0.42395222187042236,0.7489195466041565,-0.00014806687249802053,0.4035152792930603,0.7467806935310364,0.009083797223865986,0.3860502243041992,0.7436577677726746,0.01390095055103302
understood,0.2840442657470703,0.6988058686256409,-4.150263066549087e-07,0.3080483675003052,0.5876871347427368,0.0025502799544483423,0.35020920634269714,0.5045517086982727,-0.0017281344626098871,0.38643085956573486,0.4358779191970825,-0.00597718870267272,0.39410048723220825,0.3748077154159546,-0.008875785395503044,0.4484858810901642,0.5488072037696838,0.001986847957596183,0.46300822496414185,0.579186737537384,0.015256558544933796,0.4348340928554535,0.5902789235115051,0.019216638058423996,0.41318419575691223,0.586656928062439,0.01832776702940464,0.4606432318687439,0.6173124313354492,0.001248558284714818,0.46103447675704956,0.6304148435592651,0.02613372541964054,0.43475142121315,0.6337519884109497,0.032122667878866196,0.4115254282951355,0.6345359086990356,0.02735331282019615,0.4542419910430908,0.6822975277900696,0.003121146932244301,0.45002520084381104,0.679793119430542,0.027845092117786407,0.4285407066345215,0.6828437447547913,0.03671352565288544,0.404998242855072,0.6834577918052673,0.03305727615952492,0.44238442182540894,0.7351618409156799,0.004838105756789446,0.4367302656173706,0.7260163426399231,0.02585550583899021,0.4155724346637726,0.7234106063842773,0.03897716850042343,0.39610615372657776,0.7212468385696411,0.04369695112109184
understood,0.28183653950691223,0.6959746479988098,-5.184876954444917e-07,0.30831629037857056,0.589024543762207,-0.001115797902457416,0.3519822061061859,0.5058960318565369,-0.009369825944304466,0.38719335198402405,0.43795838952064514,-0.017403550446033478,0.3975783586502075,0.3764247000217438,-0.023666853085160255,0.45071104168891907,0.5481475591659546,-0.01051354967057705,0.46245965361595154,0.5856419801712036,-0.00571801420301199,0.4339964687824249,0.5971985459327698,-0.005411362741142511,0.4107830822467804,0.5911080241203308,-0.008129622787237167,0.46202442049980164,0.6155942678451538,-0.013224231079220772,0.4606861472129822,0.6421140432357788,0.0029665078036487103,0.43401139974594116,0.6448945999145508,0.006478574592620134,0.4095163643360138,0.639038622379303,0.0010774197289720178,0.4557211399078369,0.6826043725013733,-0.013577396050095558,0.44649598002433777,0.6932696104049683,0.0033919643610715866,0.4244101941585541,0.6948620080947876,0.011168313212692738,0.400890976190567,0.6899926662445068,0.008017627522349358,0.4422447085380554,0.7380706071853638,-0.014516250230371952,0.4334023594856262,0.7401314973831177,-6.754932110197842e-05,0.41154706478118896,0.7376106381416321,0.01139840018004179,0.39188358187675476,0.7312853932380676,0.01611296460032463
understood,0.28357696533203125,0.7018941640853882,-5.403720138019708e-07,0.3086203932762146,0.5928336977958679,-0.0023157226387411356,0.3514898419380188,0.5087690949440002,-0.010159824974834919,0.38646063208580017,0.441664457321167,-0.01796458661556244,0.3985251486301422,0.38069480657577515,-0.024072617292404175,0.45566481351852417,0.5530354976654053,-0.004839072935283184,0.4626173675060272,0.5856733322143555,-0.0019851410761475563,0.4326722025871277,0.5951700210571289,-0.005447003059089184,0.4088655710220337,0.5882236957550049,-0.010428148321807384,0.4685559868812561,0.620428204536438,-0.007385276723653078,0.4594835937023163,0.6416221261024475,0.006651043426245451,0.43047142028808594,0.64252769947052,0.006905592978000641,0.4060586094856262,0.6360628008842468,0.0002198987058363855,0.4624245762825012,0.686793327331543,-0.008284460753202438,0.44549575448036194,0.6928821802139282,0.006740073673427105,0.4209452271461487,0.6934677362442017,0.012445119209587574,0.3981938660144806,0.688554048538208,0.008953047916293144,0.4484097957611084,0.7419819831848145,-0.01002886425703764,0.4328070282936096,0.7419508695602417,0.003006171202287078,0.40895313024520874,0.7380804419517517,0.013560544699430466,0.38975319266319275,0.7311339378356934,0.01846967823803425
